trajectory,T (ms),volume_1 (mm),volume_2 (mm),volume_3 (mm),k,pressure_1 (bar),pressure_2 (bar),pressure_3 (bar),base_x (cm),base_y (cm),base_z (cm),tip_x (cm),tip_y (cm),tip_z (cm),tip_velocity_x (cm/s),tip_velocity_y (cm/s),tip_velocity_z (cm/s),tip_acceleration_x (cm/ss),tip_acceleration_y (cm/ss),tip_acceleration_z (cm/ss),timestamp
0,884.251594543457,116.00160156249994,116.56870861850673,116.20202343749996,66,2.2328607193478613,0.0013185797942689,0.758531066947012,4.9624114,1.7803669,-6.977475,2.369956,-0.010555625,0.35234404,-0.08898421,3.0173206,3.3106995,-6.636095,231.80087,248.6879,1753087508.0011773
0,897.0098495483398,116.00160156249994,116.63193509171899,116.20202343749996,67,2.2315486996520315,6.560098437802253e-06,0.7598430866428417,4.9624114,1.7803669,-6.977475,2.369956,-0.010555625,0.35234404,0.0,0.0,0.0,6.9746375,-236.49948,-259.4947,1753087508.0139356
0,909.968376159668,116.00160156249994,116.69697596029931,116.20202343749996,68,2.2341727390436907,-0.0026174792932209,0.7559070275553524,4.9624114,1.7803669,-6.977475,2.3686223,0.023400187,0.38958836,-0.10292359,2.6203933,2.8741698,-7.9426837,202.21754,221.80167,1753087508.026894
0,922.8672981262207,116.00160156249994,116.76173591870808,116.20202343749996,69,2.2315486996520315,0.0013185797942689,0.7559070275553524,4.9624114,1.7803669,-6.977475,2.3676686,0.024874568,0.386446,-0.07393305,0.114300504,-0.24360941,2.2474747,-194.2834,-241.70404,1753087508.039793
0,935.4052543640137,116.00160156249994,116.82429859136782,116.20202343749996,70,2.2315486996520315,6.560098437802253e-06,0.753282988163693,4.9624114,1.7803669,-6.977475,2.3676686,0.024874568,0.386446,0.0,0.0,0.0,5.8967385,-9.116359,19.429754,1753087508.052331
0,948.296308517456,116.00160156249994,116.88648589754469,116.20202343749996,71,2.227612640564542,0.0013185797942689,0.753282988163693,4.9624114,1.7803669,-6.977475,2.3679018,0.018909097,0.37990856,0.018087998,-0.46276054,-0.5071298,1.4031434,-35.897804,-39.33967,1753087508.065222
0,961.5747928619385,116.00160156249994,116.9555702640153,116.20202343749996,72,2.222364561781223,0.0013185797942689,0.7559070275553524,4.9624114,1.7803669,-6.977475,2.3682895,0.018567562,0.38063002,0.029195245,-0.025720904,0.054332603,0.83648455,32.91337,42.283623,1753087508.0785005
0,974.6193885803223,116.00160156249994,117.02159613494568,116.20202343749996,73,2.219740522389564,0.0013185797942689,0.7559070275553524,4.9624114,1.7803669,-6.977475,2.3684683,0.0101902485,0.37144232,0.013707894,-0.6422057,-0.70432985,-1.1872619,-47.25979,-58.159138,1753087508.091545
0,987.5664710998535,116.00160156249994,117.08486239402735,116.20202343749996,74,2.2158044633020744,-0.0013054595973898,0.7519709684678632,4.9624114,1.7803669,-6.977475,2.3684797,0.009024382,0.37392616,0.0008839128,-0.09004862,0.19184591,-0.990492,42.64722,69.21835,1753087508.1044922
0,1000.52809715271,116.00160156249994,117.15056308287004,116.20202343749996,75,2.2158044633020744,-0.0013054595973898,0.753282988163693,4.9624114,1.7803669,-6.977475,2.3684797,0.009024382,0.37392616,0.0,0.0,0.0,-0.06819459,6.9473243,-14.801068,1753087508.1174538
0,1013.2102966308594,116.00160156249994,117.21590703022474,116.20202343749996,76,2.217116482997904,0.0026305994900965,0.753282988163693,4.9624114,1.7803669,-6.977475,2.3685355,0.022564173,0.3887992,0.004399075,1.0676217,1.1727483,0.34687006,84.18269,92.472,1753087508.130136
