T,rod1_torque_x,rod1_torque_y,rod2_torque_x,rod2_torque_y,tip_position_x,tip_position_y,tip_position_z,tip_velocity_x,tip_velocity_y,tip_velocity_z
0.7799999999999223,0.06970704567577189,0.03338391278309717,0.03845160195326781,0.031739827785198745,-0.038917001921763936,0.041509147738180104,-0.7956103161824205,-0.22469662993913952,0.2166177589564522,0.03978082251365949
0.7999999999999201,0.06968953402410508,0.03390963347408245,0.03846767936732612,0.03122751269284872,-0.04352434425917046,0.045899933580745435,-0.7947617542080232,-0.23596551192439122,0.22239950782830367,0.04504643433743362
0.8199999999999179,0.06967671793113275,0.03443239547557241,0.038480067752206394,0.030716841036886974,-0.04835295483854641,0.050402113290862555,-0.7938076721480344,-0.2468401457366906,0.22773393883485896,0.05042355194844481
0.8399999999999157,0.0696866049653659,0.03495830442118243,0.0384710484694693,0.030201454263378558,-0.05339713314992698,0.055006924090728944,-0.7927461895777433,-0.25757318353074415,0.23268747563438572,0.05573638891925918
0.8599999999999135,0.06972570345272368,0.03548539802196282,0.038434415028089426,0.02968307018331238,-0.05865607647393542,0.05970698689929735,-0.7915746565061623,-0.2683542343882702,0.2372798321850296,0.06143316379140336
0.8799999999999113,0.06979252397850895,0.0360071886601875,0.03837193267294888,0.02916796829691747,-0.06413296663510698,0.06449677574126811,-0.7902878393039349,-0.2793879931506356,0.24168004757263065,0.06723621078891875
0.8999999999999091,0.06988011767385476,0.03651536716176104,0.038290773850571315,0.02866429934145421,-0.0698338879315938,0.06937382610610547,-0.7888871815900644,-0.2907616707384285,0.2460244331715219,0.07274173663071848
0.9199999999999069,0.06997982661097837,0.03700147853138554,0.03819976502479504,0.028180407361485717,-0.07576419428349494,0.07433587782495124,-0.7873753561391209,-0.3022792381622459,0.25013438988110087,0.07848481686149728
0.9399999999999047,0.07008480108271564,0.03745732283992162,0.03810588100470779,0.0277244101078807,-0.08192538134412337,0.07937786604305118,-0.785748967986798,-0.3138101340740138,0.25399067408439036,0.0842424384185672
0.9599999999999025,0.07018943787577152,0.03787652870522847,0.03801481181390835,0.02730261909903949,-0.08831511319187312,0.08449270964651877,-0.7840035669786987,-0.32513536174477875,0.25745409343691644,0.0902305366697639
0.9799999999999003,0.07028969215537749,0.03825457903883136,0.0379306440992099,0.02691951089429557,-0.09492869955580459,0.08967351938448449,-0.7821398291762364,-0.3361530422350769,0.26054916953139173,0.09618250668646196
0.9999999999998981,0.07038387175282576,0.03858864918983303,0.03785507427153532,0.02657786975990822,-0.10175832110422926,0.09491181982680517,-0.7801556100547019,-0.3467122887742238,0.263182234592458,0.10234157441359927
1.0199999999999403,0.07047255392945778,0.038877454544034205,0.03778749361993461,0.026278940323184282,-0.10879312032597,0.1001968373040622,-0.7780418140041221,-0.3566893150219155,0.2652613538328411,0.10903639020074875
1.0399999999999825,0.07055624159963399,0.03912182456429038,0.03772731645041135,0.02602187755995113,-0.11602290192594303,0.10552036559325675,-0.7757948636605729,-0.36618480572060147,0.26700403370388937,0.11576949408420949
1.0600000000000247,0.07063498188260897,0.039323751938535365,0.037674345003824675,0.02580470832388267,-0.12343771331000364,0.11087565713989435,-0.773411816550195,-0.37522946089262277,0.26849912975875856,0.12251552961729684
1.080000000000067,0.07070910630413871,0.03948599062603987,0.03762804531649824,0.025624724190529538,-0.13102874328666206,0.11625840864677313,-0.7708919325574981,-0.3837845640717697,0.26972144772854145,0.12956650551494345
1.1000000000001091,0.07077961352171387,0.03961167587754933,0.03758716676942248,0.025478876922098402,-0.13878661605773954,0.12166402008240586,-0.7682289582874146,-0.39192254318605196,0.2708039714296763,0.13681380949636882
1.1200000000001513,0.07084662437476257,0.039704155456023967,0.03755128637275805,0.025363953201169465,-0.14670386485018078,0.12709129022443671,-0.7654206283839563,-0.3997603371835619,0.2719469663211286,0.14399174551208313
1.1400000000001935,0.07090958389832817,0.03976665979733744,0.037520616824473677,0.025276898795283463,-0.15477497369437931,0.1325424244455327,-0.7624687574883815,-0.40726146704880334,0.27312834764462574,0.1513415532799541
1.1600000000002357,0.07097033368590046,0.03980132301552122,0.03749296137747685,0.025215757835490127,-0.1629923678509089,0.13801721611240164,-0.7593660252832107,-0.4144111037338219,0.2743471464943257,0.15901756210216747
1.180000000000278,0.0710309656205618,0.03981055371957264,0.03746587040396143,0.02517830544424526,-0.17134854538414113,0.14351593789234002,-0.7561038340107478,-0.42114342832372437,0.27552826214874926,0.1672857522009989
1.2000000000003201,0.07109321670666012,0.03979643238987171,0.03743724110607636,0.025162658735414723,-0.17983645845082305,0.14903971518908252,-0.7526737264533756,-0.4275730196914558,0.2768385403619872,0.17584586709885233
1.2200000000003624,0.07115824409225685,0.03976088574966318,0.03740556009029955,0.025167067685886894,-0.18844932820063673,0.15459013910667127,-0.7490674023679338,-0.43363437501431495,0.2781849374075722,0.1849246927103717
1.2400000000004046,0.07122817201059363,0.039706263663340804,0.037368361897395196,0.02518934742343336,-0.19717836833737784,0.1601659789768254,-0.7452704851649156,-0.43918458038232977,0.2793721793295359,0.1949184889389853
1.2600000000004468,0.07130449372391533,0.039635229245434195,0.03732382646474054,0.025227000534580143,-0.20601507782180958,0.16576621192388183,-0.7412691532626484,-0.44441735631675144,0.28064497779173103,0.20531985959558077
1.280000000000489,0.07138536482768909,0.03955042273579332,0.03727348186220729,0.02527757539026656,-0.21495283012007274,0.17139220037285643,-0.7370548596965211,-0.4492985892736577,0.28196025010581804,0.21618530398889205
1.3000000000005312,0.0714691056124049,0.03945419186144746,0.037218712810001726,0.02533891552722679,-0.22398514815707107,0.1770455215255662,-0.7326200923966062,-0.4538383130816224,0.2833353760511225,0.2274387061752218
1.3200000000005734,0.07155533851642792,0.03934906466321581,0.03715963322945276,0.02540868252630637,-0.233103507888536,0.18272534438963442,-0.7279537971303757,-0.4579325144357024,0.28464977270468234,0.2392552095897367
1.3400000000006156,0.07164320867100803,0.03923734177320963,0.03709686121979698,0.02548477802518664,-0.24230014068975825,0.18843204038960318,-0.7230482272414394,-0.4616801100080837,0.28604219836980166,0.25132121994690115
1.3600000000006578,0.07173099017393834,0.03912046633714135,0.037031925225175524,0.02556594973864923,-0.25156862604490715,0.19416788853083305,-0.7179003549262845,-0.46508244839153934,0.28752507781973435,0.26354136451646154
1.3800000000007,0.07181999200551314,0.03899993554232593,0.036963367116839924,0.02565085296994883,-0.26089893961018484,0.1999311100977516,-0.7125017061830041,-0.4678777065708096,0.28879608203248847,0.27635717276888006
1.4000000000007422,0.07191299692245008,0.038877757292196564,0.03688828647433753,0.025737601641353497,-0.27028035075386103,0.20571903561614807,-0.7068438681088749,-0.470124371478251,0.28991674191612204,0.2895776792626376
